timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533548286766097,4,1,13,29,8,7,-11,-2
1533548286766097,-3,0,4,5,-4,5,12,8
1533548286782066,-6,-10,-20,-74,-68,4,-1,-13
1533548286782066,1,3,6,-20,-24,0,-4,-1
1533548286784099,1,6,12,40,34,-9,-10,-5
1533548286784099,1,0,-2,-46,-61,-34,5,13
1533548286804036,3,-10,-14,-12,13,-24,-7,-20
1533548286804036,-1,-3,2,57,32,-7,11,17
1533548286806038,-1,-1,-13,-47,-5,3,-12,-8
1533548286806038,0,5,33,70,33,12,14,4
1533548286819099,-8,1,-14,-37,-71,5,-8,18
1533548286819099,-4,-3,-2,93,80,7,-20,-45
1533548286826069,-4,-19,-2,47,-7,10,43,-12
1533548286826069,0,0,-2,-36,10,6,19,11
1533548286842067,3,13,23,42,2,-4,5,20
1533548286842067,0,-3,-4,-29,-111,1,8,11
1533548286844099,4,6,-17,-28,14,-3,-38,-8
1533548286844099,4,8,7,56,-5,-3,2,-14
1533548286864035,-2,-8,2,-36,13,-2,5,-7
1533548286864035,-2,-9,-15,-85,36,-4,2,19
1533548286866036,-2,0,2,-38,-46,-3,-28,-17
1533548286866036,2,0,-3,37,70,5,7,19
1533548286879099,3,0,-4,21,10,-1,-9,-20
1533548286879099,1,4,8,19,-37,4,11,16
1533548286886069,0,5,21,73,75,-7,-9,-2
1533548286886069,-5,-13,-40,-114,-104,-2,-16,-2
1533548286902066,-2,-3,-4,-43,-7,0,37,-7
1533548286902066,-1,-2,5,38,17,-2,6,5
1533548286904098,3,3,-3,17,1,1,1,8
1533548286904098,-6,-8,19,88,109,2,-4,-12
1533548286924036,2,11,-1,7,-11,2,-62,-6
1533548286924036,-6,-7,11,-17,-54,-4,53,20
1533548286926036,0,3,1,-11,45,-1,24,14
1533548286926036,-6,-2,0,-6,-1,-11,-14,15
1533548286939098,1,-10,5,52,-18,-5,6,-42
1533548286939098,4,4,-16,-73,-21,2,-19,-6
1533548286946098,-3,-7,-24,-68,-39,-2,-26,-22
1533548286946098,1,2,5,16,-13,6,-6,1
1533548286963036,1,0,-12,19,34,0,27,11
1533548286963036,-3,-7,15,59,-49,3,-7,-1
1533548286965036,-2,-3,6,38,-19,9,-1,-2
1533548286965036,-2,-3,-11,-80,4,-1,-10,0
1533548286984036,0,-1,7,-24,-14,-2,5,-4
1533548286984036,4,13,0,22,27,-3,-5,5
1533548286986034,2,-1,-4,-4,19,0,-14,5
1533548286986034,5,3,11,52,27,0,24,2
1533548286999064,-4,0,7,45,20,0,-11,-31
1533548286999064,-4,-2,3,-50,-37,-4,-29,0
1533548287006096,-3,-5,0,-2,-32,-9,83,7
1533548287006096,-2,-1,1,-3,-61,-3,-20,-18
1533548287022066,-2,-4,-10,-19,52,-1,0,8
1533548287022066,4,1,-15,-61,32,2,-7,2
1533548287024096,1,3,-2,6,14,0,-31,-3
1533548287024096,2,0,5,8,-38,4,15,14
1533548287044034,-1,1,4,-1,28,1,3,5
1533548287044034,1,-1,-3,36,-3,3,0,9
1533548287046034,3,7,-2,-20,-4,3,-11,-3
1533548287046034,1,1,-4,20,16,3,4,-3
1533548287059093,0,-2,1,-1,-14,-1,-16,-1
1533548287059093,2,0,2,9,7,4,9,-8
1533548287066096,-2,0,6,6,-8,-1,-8,36
1533548287066096,2,10,18,40,22,1,-6,-57
1533548287082064,-7,-8,-9,13,20,2,-11,-6
1533548287082064,-6,-2,-13,-37,5,-4,-23,-7
1533548287084095,-1,-2,-8,-8,-64,0,-5,2
1533548287084095,1,1,-10,-44,0,0,-5,36
1533548287104031,1,-1,6,46,-38,1,58,4
1533548287104031,2,2,9,45,20,-4,14,1
1533548287106034,1,-2,2,1,16,-4,-21,-2
1533548287106034,-1,2,-6,-7,24,-5,13,8
1533548287118034,-2,-2,8,47,34,-2,-24,-8
1533548287118034,-1,0,-6,-6,-49,3,-2,2
1533548287127033,-3,-3,-14,-62,-42,1,1,-11
1533548287127033,-1,-6,-11,-6,-21,1,-4,0
1533548287142063,5,4,4,6,-6,3,-3,4
1533548287142063,-1,-3,3,4,8,2,11,1
1533548287144094,1,9,17,23,23,0,-13,9
1533548287144094,-6,-8,-19,-23,36,1,-12,-58
1533548287164031,-2,2,-5,-23,2,-1,-8,-1
1533548287164031,4,2,10,10,46,1,3,-1
1533548287166032,6,6,7,-13,2,-1,-7,14
1533548287166032,-1,0,0,19,-67,3,6,-23
1533548287178033,-1,-7,-10,-2,-52,1,-21,9
1533548287178033,-3,-6,-16,-66,-2,-6,67,-6
1533548287187032,-3,-6,-4,10,20,1,-22,-10
1533548287187032,6,5,12,39,11,74,23,41
1533548287202062,-1,0,-2,10,-44,23,0,6
1533548287202062,-1,-6,7,-10,19,-9,-12,0
1533548287204095,-2,-2,-15,-64,-50,-14,-4,-7
1533548287204095,-4,-4,3,17,78,-15,7,12
1533548287224034,-2,-2,10,-2,-2,-16,6,0
1533548287224034,5,2,2,11,17,-2,-25,8
1533548287226032,-2,3,5,-4,-4,-4,9,-11
1533548287226032,-3,-10,-18,-46,-10,-7,-32,3
1533548287238031,1,3,1,-6,-57,2,44,53
1533548287238031,-3,-3,-12,46,35,-12,-14,-35
1533548287247031,0,-4,2,-2,3,2,-1,-2
1533548287247031,2,1,6,25,-8,-2,7,4
1533548287262062,-1,2,-12,-75,-1,5,9,6
1533548287262062,-2,6,19,21,-39,-22,-2,9
1533548287264093,-1,-3,-13,15,76,4,-9,-15
1533548287264093,-2,-2,3,10,-41,9,6,9
1533548287284032,-1,-2,-14,-62,58,-19,-44,-16
1533548287284032,-2,-1,-2,34,-20,23,7,3
1533548287286031,-4,-9,-2,-20,7,12,8,-6
1533548287286031,4,-1,4,-9,-75,-14,-13,12
1533548287298031,0,-2,4,56,100,12,-10,-9
1533548287298031,3,13,0,-23,3,-30,-9,1
1533548287307031,-2,-1,16,66,-60,15,38,12
1533548287307031,-4,-4,-23,-97,-26,26,-1,0
1533548287322062,3,2,-7,31,32,24,20,-10
1533548287322062,-4,-4,-2,-11,-14,-7,5,45
1533548287324092,-2,-3,6,29,21,6,-13,-16
1533548287324092,3,2,9,23,-19,-22,-32,31
1533548287344031,-2,-2,-1,-4,-2,4,80,-28
1533548287344031,1,6,6,29,25,4,-24,5
1533548287346030,3,5,-3,-21,-14,-2,-31,3
1533548287346030,-3,-3,8,-14,9,-1,7,7
1533548287358030,-3,2,0,27,-58,-16,-35,9
1533548287358030,-1,-13,-34,-80,21,11,-2,-6
1533548287367030,-3,-8,-3,15,-36,9,9,-5
1533548287367030,1,4,-4,-9,67,-1,10,-13
1533548287382060,-1,-1,8,-12,-71,11,-14,1
1533548287382060,-2,4,10,66,66,4,-9,-12
1533548287384092,0,5,-3,-7,9,14,-3,-3
1533548287384092,2,1,6,26,-9,4,8,-2
1533548287404030,5,7,20,61,27,3,-6,-2
1533548287404030,-1,-5,-20,-29,-50,6,-21,-3
1533548287406030,-4,-9,-14,-21,11,-20,0,0
1533548287406030,3,3,2,49,-35,9,8,-4
1533548287418030,2,-3,-3,-14,-3,1,-9,-6
1533548287418030,-2,1,14,47,11,7,7,-20
1533548287427030,-5,4,5,37,34,-5,7,6
1533548287427030,-6,-6,-10,-10,30,-9,-4,-19
1533548287442060,-3,-3,-3,-21,-46,8,-15,10
1533548287442060,0,-1,9,13,70,-9,-29,-1
1533548287444091,2,0,-5,-34,-60,-13,6,-16
1533548287444091,-3,-1,0,28,12,-3,8,5
1533548287464029,1,5,14,50,57,-23,-15,-2
1533548287464029,-4,-10,-20,-18,-44,-2,-5,-11
1533548287466029,3,5,2,-27,-16,4,-9,8
1533548287466029,-1,-6,-10,-7,41,-8,-1,2
1533548287478027,5,7,10,46,-24,-26,-12,-8
1533548287478027,-7,-7,-23,-75,-65,-17,27,15
1533548287487029,1,7,10,33,21,-4,-10,-2
1533548287487029,-1,-5,-5,-2,34,2,-2,1
1533548287502058,-1,-1,-5,-26,-34,-10,1,-1
1533548287502058,5,8,13,60,45,-5,12,8
1533548287504090,-2,-8,-9,-33,-13,20,1,0
1533548287504090,2,0,6,2,-35,-4,-1,25
1533548287524028,-3,-4,-3,-22,-6,3,-28,-54
1533548287524028,3,7,14,0,-19,-8,0,6
1533548287526028,-1,2,-21,65,17,-2,-6,-6
1533548287526028,-14,-20,-14,-95,-31,15,4,-11
1533548287538028,-1,-1,-6,-25,11,-6,-10,16
1533548287538028,4,9,11,34,-6,2,3,2
1533548287547028,4,5,14,22,-9,17,7,-1
1533548287547028,5,8,13,5,-61,-13,-22,-1
1533548287562058,-9,-12,-16,-18,-8,8,24,7
1533548287562058,-4,-5,8,32,-25,14,-4,-13
1533548287564089,1,-3,0,-4,28,12,5,10
1533548287564089,4,12,6,70,29,-2,5,-6
1533548287584029,-2,-3,-8,-105,-62,-3,-2,4
1533548287584029,-1,-1,-3,7,22,6,11,2
1533548287586028,-4,-5,1,-32,43,1,-3,1
1533548287586028,4,8,18,78,47,-7,2,-4
1533548287607057,3,0,-13,-60,-32,12,-9,4
1533548287607057,3,5,8,83,-25,9,-7,-9
1533548287609088,-3,-18,-20,-101,-9,-6,-12,24
1533548287609088,-7,-1,9,1,-24,24,70,-12
1533548287629027,-3,-9,1,61,49,-2,-2,3
1533548287629027,3,10,3,-5,-50,-11,-43,-9
1533548287631027,-1,5,11,-10,-58,21,18,0
1533548287631027,3,3,-2,2,73,-6,-11,5
1533548287644029,0,4,1,15,-12,4,1,3
1533548287644029,-2,-7,-8,-63,-17,24,21,13
1533548287646026,7,5,0,60,32,-11,-15,-12
1533548287646026,-5,-3,-16,-75,4,3,-16,-1
1533548287667056,-2,5,3,4,-25,-9,3,-4
1533548287667056,-1,9,25,90,115,11,-14,1
1533548287669060,-4,-1,-9,-57,-34,8,30,-1
1533548287669060,-1,-10,-17,-49,-39,1,-12,-8
1533548287682057,1,-4,-7,-6,13,-4,4,22
1533548287682057,-1,-4,2,-9,-6,-10,7,-8
1533548287684088,2,5,6,38,-20,-1,-4,-2
1533548287684088,2,7,5,17,6,4,2,10
1533548287704027,-4,-8,15,-24,-15,6,-4,-1
1533548287704027,-4,-11,-13,-4,59,11,0,2
1533548287706026,5,5,10,27,22,5,-6,0
1533548287706026,3,-4,-6,25,17,-6,1,36
1533548287727057,-3,0,-3,-42,-23,-11,-32,-21
1533548287727057,-6,-5,-2,-58,-127,-21,-2,-17
1533548287729087,-2,2,5,37,31,-6,-8,-12
1533548287729087,3,2,-15,-15,8,-5,-14,0
1533548287741025,3,5,3,18,11,-2,2,8
1533548287741025,-4,-5,-10,-37,-4,-2,34,13
1533548287748027,-2,-3,2,9,-39,-18,-28,2
1533548287748027,-5,-5,7,0,-39,2,-8,-13
1533548287764026,2,0,-3,-13,16,4,15,4
1533548287764026,-4,-6,-3,-39,-103,5,-14,-9
1533548287766025,2,1,-3,34,67,18,4,1
1533548287766025,2,0,10,22,-69,-5,-2,2
1533548287787055,-1,1,-5,-27,10,2,5,-12
1533548287787055,2,-2,-8,-20,-2,4,-5,5
1533548287789054,-2,1,2,4,46,12,2,-3
1533548287789054,1,8,13,60,-5,-9,-3,-7
1533548287801025,-6,-10,-10,-33,46,13,-5,2
1533548287801025,0,-7,-13,-56,-39,-2,-11,-3
1533548287808025,-3,-5,-4,17,-12,-1,15,-2
1533548287808025,-2,0,-5,-81,-29,-11,-38,-10
1533548287824024,2,4,5,73,20,-22,-1,-29
1533548287824024,0,4,1,15,39,20,-2,6
1533548287826025,-1,-6,3,-2,-17,-9,5,3
1533548287826025,-1,-2,8,25,5,5,-10,-11
1533548287847054,0,2,-6,33,19,-12,-2,13
1533548287847054,3,6,5,23,-2,-16,9,6
1533548287849085,4,4,10,40,13,-1,-10,9
1533548287849085,-6,-15,-30,-99,-41,10,-14,-25
1533548287861024,5,6,12,40,-14,1,-3,7
1533548287861024,2,-2,-1,6,46,1,40,5
1533548287868024,-4,0,0,-24,-75,-3,1,4
1533548287868024,1,9,13,25,17,-5,15,5
1533548287884023,-1,1,4,16,86,-5,10,4
1533548287884023,-2,-6,-4,37,-8,-13,-16,-10
1533548287886024,2,1,-10,-124,-89,-5,-3,1
1533548287886024,-2,-10,-7,7,8,15,3,4
1533548287907055,0,-1,2,-11,22,9,45,38
1533548287907055,1,5,8,31,61,3,-1,-47
1533548287909084,-2,-6,-6,33,17,-10,-8,-7
1533548287909084,-1,2,-3,2,-4,-1,3,-2
1533548287921023,-3,0,0,2,-3,0,11,5
1533548287921023,-1,4,6,26,-29,2,-34,13
1533548287928024,0,-4,-3,-35,-19,-4,6,-5
1533548287928024,4,4,9,10,41,2,6,-7
1533548287944022,1,-6,-14,-2,-65,-9,-24,-4
1533548287944022,-4,-5,-16,-91,15,-2,11,6
1533548287946022,-1,-4,7,20,12,-2,-13,-14
1533548287946022,-1,0,7,37,-3,-9,-3,10
1533548287967053,-3,-5,0,0,-67,11,-7,-5
1533548287967053,-1,0,-2,62,77,1,3,5
1533548287969083,-5,-2,-10,-35,-5,-2,3,2
1533548287969083,-6,-4,-16,-83,-16,0,-1,-4
1533548287981021,-6,-4,6,37,15,0,9,-5
1533548287981021,5,3,6,-2,-49,-1,-3,2
1533548287988022,1,7,12,81,48,-8,-14,0
1533548287988022,-5,-7,-8,78,-1,-8,39,5
1533548288004023,-1,-4,-9,-66,-32,-13,-20,28
1533548288004023,-5,-4,-14,-47,-101,9,-7,-46
1533548288006021,-5,-7,11,56,89,6,12,-4
1533548288006021,4,2,6,11,-6,-1,-10,0
1533548288027053,2,3,2,23,23,-11,5,2
1533548288027053,-3,-4,11,1,-8,-7,3,16
1533548288029083,1,4,-1,-35,-37,-2,-12,3
1533548288029083,1,0,-4,-11,20,-3,0,-6
1533548288041021,0,-3,6,2,-8,-2,-13,-10
1533548288041021,4,5,15,40,40,-5,2,19
1533548288048020,3,5,-6,19,-40,-3,-4,-19
1533548288048020,0,-4,-11,-64,-3,9,4,8
1533548288064021,-1,-1,-3,19,53,-3,-12,-14
1533548288064021,5,3,1,-21,28,1,-12,7
1533548288066021,-5,-6,-8,14,-73,18,18,10
1533548288066021,1,2,0,-13,97,-3,0,-1
1533548288087051,-2,2,-1,-6,-36,5,-1,-7
1533548288087051,-2,1,4,29,32,-8,0,5
1533548288089082,0,3,10,-4,6,2,-7,-1
1533548288089082,0,5,5,59,-31,-2,-2,-4
1533548288101053,-5,-9,-2,-42,9,13,-7,-12
1533548288101053,0,-2,-3,-4,10,-1,2,10
1533548288110082,2,1,-4,-26,-5,0,4,1
1533548288110082,1,1,5,22,-23,0,-4,-1
1533548288124020,2,5,1,31,29,-1,5,1
1533548288124020,-2,-4,-6,13,-26,-6,9,3
1533548288126021,-2,-2,-12,-66,-6,6,-8,-2
1533548288126021,-2,0,3,-1,-6,-5,-2,0
1533548288147050,1,4,6,51,20,-6,-2,-3
1533548288147050,-1,-10,-18,-82,-19,-1,2,0
1533548288149082,1,0,6,34,32,-2,-2,-2
1533548288149082,-1,3,-4,0,-14,4,-5,-5
1533548288161081,0,-1,10,-5,-11,-2,1,-9
1533548288161081,-1,-2,-2,40,1,-5,0,-5
1533548288170053,2,-1,4,-21,8,-2,0,3
1533548288170053,-2,1,7,3,-13,1,0,2
1533548288184020,1,2,-12,13,-18,-10,0,3
1533548288184020,2,0,7,-14,5,-7,0,3
1533548288186019,-2,-3,-10,4,9,-8,-3,1
1533548288186019,-1,1,-4,1,-8,-2,1,-1
1533548288207050,-5,-6,-4,-49,-22,3,-6,-8
1533548288207050,2,6,6,1,-7,7,0,-2
1533548288209081,-1,-3,0,18,3,-5,4,-1
1533548288209081,-2,-2,5,13,10,-10,0,1
1533548288221080,0,4,-2,9,9,-4,0,3
1533548288221080,-4,-11,5,8,-17,-9,-1,0
1533548288230081,0,-7,-2,-12,10,-5,-1,-2
1533548288230081,-1,-5,-4,-5,-11,-10,-4,-6
1533548288246047,-1,-5,-3,-12,-11,-6,0,-5
1533548288246047,1,4,-4,14,3,-25,1,1
1533548288248081,1,5,9,7,-1,-25,0,4
1533548288248081,-3,-5,-9,-23,13,-16,-5,-2
1533548288267049,5,4,-8,-55,-21,-5,1,3
1533548288267049,-4,-2,-6,-19,6,18,0,-1
1533548288269079,1,0,-2,3,-5,5,-1,1
1533548288269079,0,4,15,67,19,-16,1,4
1533548288281081,-2,3,4,30,-10,12,2,-1
1533548288281081,-1,-6,-10,-32,3,16,-2,-3
1533548288290080,2,-3,-5,14,-9,-15,-2,-3
1533548288290080,1,-6,-4,-35,-5,-23,0,0
1533548288304017,2,2,4,45,14,-5,0,2
1533548288304017,1,11,14,20,-6,15,0,3
1533548288306018,-2,1,-17,-15,2,24,-1,-1
1533548288306018,-1,-2,11,13,2,9,-1,-1
1533548288327033,-3,-4,-15,5,4,-21,0,0
1533548288327033,-3,-3,-7,-33,-6,4,0,-3
1533548288329080,-1,3,2,-17,5,9,0,-2
1533548288329080,2,-1,2,-7,-14,8,1,-2
1533548288341078,0,0,16,37,28,13,2,0
1533548288341078,-2,-9,-14,-57,-24,16,-6,-2
1533548288350078,1,0,-5,-18,-43,45,-1,1
1533548288350078,-3,-3,-13,-24,12,6,-2,-1
1533548288364078,0,-6,1,-29,-12,51,-2,1
1533548288364078,2,3,3,43,32,-10,1,2
1533548288371079,-1,0,11,1,22,-22,1,2
1533548288371079,-3,3,-4,-18,-34,-10,-1,0
1533548288387046,-3,1,-3,-3,5,-49,-1,0
1533548288387046,1,7,8,36,17,-13,0,2
1533548288389078,-1,1,-1,-6,-15,-1,-1,0
1533548288389078,2,0,-3,26,11,9,1,2
1533548288401077,-1,-4,-7,0,-5,4,-1,-2
1533548288401077,3,-3,-3,-8,-17,-9,1,0
1533548288410078,-2,0,-2,0,4,-17,-3,-2
1533548288410078,-1,0,-1,0,0,-53,-3,-1
1533548288424016,-5,0,-2,-16,6,-31,-1,0
1533548288424016,-1,1,7,31,-12,6,-1,1
1533548288426015,-4,-7,-1,-29,6,26,-3,-6
1533548288426015,1,2,3,17,10,21,-2,0
1533548288447046,0,-7,-10,-36,-17,2,0,-2
1533548288447046,1,10,36,68,6,12,2,0
1533548288449077,-3,-5,-25,-48,31,3,1,-2
1533548288449077,-3,-2,8,-29,-24,-3,1,-2
1533548288461078,1,-4,-9,-41,-73,-49,1,0
1533548288461078,-1,-7,-9,-12,-24,-30,1,-2
1533548288470077,-1,-3,15,57,-15,-3,2,-1
1533548288470077,0,-3,0,20,70,20,-2,1
1533548288485077,1,1,-2,6,27,34,-3,5
1533548288485077,1,2,1,6,-8,17,-2,2
1533548288491077,2,4,2,8,4,14,-1,2
1533548288491077,4,1,0,-7,-25,30,3,-1
1533548288507046,1,5,1,70,14,20,1,-2
1533548288507046,-5,-9,-17,-58,2,6,-3,1
1533548288509076,-3,1,6,12,-6,3,1,0
1533548288509076,-1,0,-5,-15,-9,10,-1,1
1533548288537046,2,5,9,38,19,-8,0,-5
1533548288537046,-5,-12,-14,15,-1,-6,-2,-6
1533548288539076,0,-2,3,-14,0,-10,-1,-3
1533548288539076,-2,-3,-5,4,-11,3,-1,1
1533548288544076,-4,1,0,-7,9,13,-2,-1
1533548288544076,-1,5,-5,-7,5,18,-1,2
1533548288551075,-4,-6,18,-10,2,-29,-4,-4
1533548288551075,0,1,-11,11,-18,-23,-1,-4
1533548288567044,1,-3,-9,-93,-57,-16,1,3
1533548288567044,-1,-3,-2,24,79,-12,-2,-2
1533548288569077,5,4,0,28,-3,-17,0,3
1533548288569077,-1,-4,-1,6,-12,-2,-1,1
1533548288589014,3,9,-2,1,46,21,1,0
1533548288589014,4,5,2,-12,-29,10,4,-3
1533548288591014,0,7,1,18,-4,8,0,1
1533548288591014,-3,3,1,-4,9,8,0,-1
1533548288604075,-5,-6,-1,3,-12,14,0,-2
1533548288604075,0,3,1,-3,-5,1,1,2
1533548288611074,-2,-3,-5,7,11,1,-3,0
1533548288611074,0,0,3,-20,-8,7,0,5
1533548288627015,0,-7,-14,-14,3,-23,-3,3
1533548288627015,-3,-7,4,18,1,-47,-2,-2
1533548288629075,-1,-3,-8,32,-3,-25,2,-3
1533548288629075,-1,-1,-15,-60,4,-19,-2,-5
1533548288649014,-7,-16,13,8,-9,55,-4,-4
1533548288649014,5,4,-9,-4,-3,-96,0,2
1533548288651014,0,4,-5,-34,-5,-26,0,2
1533548288651014,-8,-17,-6,8,2,-4,-1,-3
1533548288664074,1,1,-14,8,15,26,0,-3
1533548288664074,-5,-4,7,-19,-20,96,-2,-4
1533548288671074,1,-3,-13,14,7,58,2,-1
1533548288671074,4,7,14,21,2,30,1,-1
1533548288687043,3,2,5,15,6,36,2,2
1533548288687043,-1,0,-7,28,-7,20,-5,-2
1533548288689073,3,1,-11,-82,-12,15,-4,-4
1533548288689073,3,3,-13,31,11,29,-2,-1
1533548288709012,-2,2,21,-20,-13,-17,-4,0
1533548288709012,-1,-2,-9,12,11,-3,-1,0
1533548288711012,-1,2,7,-20,-5,5,3,3
1533548288711012,-5,-12,-22,17,-2,-13,1,0
1533548288724074,1,3,-26,-27,-18,-23,-2,0
1533548288724074,-6,-2,20,9,7,-1,-2,-1
1533548288731073,4,1,-17,10,-11,-9,2,2
1533548288731073,3,4,16,-24,0,-11,3,2
1533548288747041,-4,-14,38,20,13,-36,1,-2
1533548288747041,10,20,-16,-34,-9,42,2,2
1533548288749073,-4,-19,-60,-33,5,-8,-2,-2
1533548288749073,-14,-18,47,57,-17,-42,-7,-9
1533548288769012,0,4,-17,28,-2,17,1,-1
1533548288769012,-10,-13,20,-12,-11,7,1,-2
1533548288771012,-1,3,10,2,15,16,-7,2
1533548288771012,11,12,-38,-27,-1,1,1,3
1533548288783011,-2,1,17,-12,-4,6,-3,1
1533548288783011,8,8,-13,9,12,11,3,5
1533548288792011,-7,-10,57,53,-5,10,0,-2
1533548288792011,-1,-2,-7,-13,-6,17,0,1
1533548288807043,2,4,-16,6,-7,-23,-4,1
1533548288807043,0,2,-10,3,9,14,2,0
1533548288809073,-2,10,35,59,19,6,3,-1
1533548288809073,-2,-5,-38,-73,2,20,1,-2
1533548288829011,0,-3,30,38,11,-40,3,1
1533548288829011,-2,0,6,-10,-16,-26,-2,-2
1533548288831011,8,9,-32,-38,-11,-23,-5,3
1533548288831011,-1,0,22,31,-7,-20,-4,1
1533548288843012,2,3,-25,-15,20,-49,3,0
1533548288843012,-3,-5,-2,66,11,-42,0,-3
1533548288852011,0,-4,-15,-65,-11,9,3,2
1533548288852011,2,7,16,20,4,32,-1,2
1533548288867044,-6,-12,-4,21,-1,-25,-4,-2
1533548288867044,0,-3,-11,-48,-11,38,-1,2
1533548288869071,-1,2,19,55,17,87,2,0
1533548288869071,2,4,-6,-6,18,-70,0,0
1533548288889010,4,6,1,-10,-31,-24,-2,2
1533548288889010,-1,-9,-10,-60,-22,12,-2,0
1533548288891010,0,-4,-3,-1,9,-46,-1,-1
1533548288891010,-1,2,10,9,6,-20,-5,-2
1533548288903009,2,10,7,22,14,-89,1,-2
1533548288903009,-1,3,4,24,19,67,0,-2
1533548288912010,-3,-2,-1,-8,-2,83,1,-1
1533548288912010,-1,0,-2,-5,-25,127,0,-1
1533548288927041,-2,2,1,-19,10,21,0,0
1533548288927041,2,1,11,46,-9,-3,-1,1
1533548288929071,-1,-4,-13,-63,7,36,-2,-3
1533548288929071,4,4,-8,-41,-3,103,1,3
1533548288949009,-1,-1,5,-18,8,-55,-1,-2
1533548288949009,0,-3,7,14,12,-89,-1,0
1533548288951009,0,2,-1,21,-1,-99,-2,-2
1533548288951009,0,1,5,0,-8,-128,0,0
1533548288963008,0,-2,-4,2,0,127,0,-1
1533548288963008,-1,-1,-6,-28,-2,60,0,1
1533548288972009,-5,-4,-1,8,-20,99,-4,-3
1533548288972009,-1,-3,1,9,37,-46,-2,-1
1533548288987039,0,-4,-3,5,-2,-88,2,-3
1533548288987039,1,-4,4,4,0,-128,0,-3
1533548288989069,-2,1,2,-1,-38,-128,1,-1
1533548288989069,-2,-1,6,18,15,-123,1,-1
1533548289009008,-2,-5,-5,-1,-1,-98,-2,-4
1533548289009008,-2,-8,-14,-24,3,-31,0,-1
1533548289011008,3,-3,2,2,-6,-61,-1,0
1533548289011008,0,1,1,10,-12,-56,-5,2
1533548289023008,-2,5,3,19,-4,13,2,1
1533548289023008,-1,-3,-15,-46,11,-6,-3,-1
1533548289032008,-1,3,5,11,2,-34,2,0
1533548289032008,2,3,3,27,11,29,6,-2
1533548289047038,1,-2,-6,-17,-11,12,0,-1
1533548289047038,-3,-3,-2,3,-10,4,-1,0
1533548289049070,0,7,11,58,30,2,-8,1
1533548289049070,-3,-5,-3,-67,-37,22,9,-2
1533548289069008,-2,2,6,5,-17,53,-2,1
1533548289069008,-2,1,1,-2,-14,28,-2,-1
1533548289071007,0,0,2,11,19,-2,-2,0
1533548289071007,3,4,3,55,12,-8,-5,1
1533548289083008,0,-2,-8,-36,-7,35,0,-1
1533548289083008,-4,-3,-1,-16,-36,-7,1,-2
1533548289092007,-3,0,0,8,-9,-4,4,1
1533548289092007,-5,-3,-3,2,1,15,-5,-4
1533548289107038,1,2,-1,16,13,19,-2,0
1533548289107038,4,3,0,23,-1,18,9,7
1533548289109068,1,-3,1,-10,10,23,-22,-9
1533548289109068,-1,4,9,7,-20,25,3,-3
1533548289129007,-3,-8,-18,-61,28,14,-13,-7
1533548289129007,-1,-6,-8,-12,1,16,-1,-3
1533548289131007,2,6,8,37,20,-17,8,5
1533548289131007,3,-2,-3,-39,-56,18,2,2
1533548289143006,3,4,3,39,-18,22,-5,0
1533548289143006,-1,-2,3,-6,-16,44,2,3
1533548289152007,0,0,6,13,45,49,6,0
1533548289152007,-8,-9,-22,-56,20,30,-13,-4
1533548289167006,2,1,8,20,-11,17,6,1
1533548289167006,0,-1,4,22,10,-2,-3,-4
1533548289169068,-4,-5,-7,-49,-6,-3,-1,-2
1533548289169068,2,3,5,-3,-75,-12,0,2
1533548289189005,-3,-2,-8,1,50,-13,0,1
1533548289189005,1,1,8,22,27,-21,-2,0
1533548289191006,4,3,-3,13,-11,-20,2,0
1533548289191006,-1,-4,3,27,11,-11,2,-1
1533548289203005,1,2,-6,-38,-24,-7,2,-1
1533548289203005,5,9,15,38,4,-16,-6,-1
1533548289212004,-7,-9,-17,-59,-19,-28,0,-5
1533548289212004,0,1,-3,-4,49,-17,-2,2
1533548289227035,1,2,2,11,-89,-21,-1,2
1533548289227035,-2,2,0,-10,63,5,-6,1
1533548289229066,3,0,0,-25,-53,-7,-5,4
1533548289229066,-3,-5,-3,17,-22,21,5,0
1533548289249006,-2,0,0,28,87,33,1,-2
1533548289249006,-7,-9,-18,-86,-57,-6,-2,-3
1533548289251005,1,-1,0,22,-22,-24,-2,0
1533548289251005,1,-1,0,7,32,-49,-3,0
1533548289263004,2,1,9,36,-35,-53,7,2
1533548289263004,0,-5,-8,0,-8,-90,0,1
1533548289272005,-1,4,-1,-11,3,-21,0,-1
1533548289272005,-1,4,6,40,10,15,0,-3
1533548289287035,-4,-2,9,15,0,111,-1,-2
1533548289287035,-5,-8,-18,-27,24,124,-2,0
1533548289289066,-4,-5,3,-11,-44,127,2,0
1533548289289066,0,2,4,22,23,96,1,-2
1533548289309006,0,1,0,23,68,-58,-5,0
1533548289309006,1,7,20,74,18,-113,-1,-1
1533548289311004,0,1,0,-1,-20,-100,3,1
1533548289311004,3,-4,-16,-69,1,-109,-4,-1
1533548289323004,0,-3,-2,-18,12,-86,-3,-1
1533548289323004,1,-1,-2,-26,-39,-30,-2,-2
1533548289332004,-3,-4,2,-4,44,-121,-3,-5
1533548289332004,-1,0,4,29,5,-117,2,-1
1533548289347004,-1,-3,-8,-14,10,-128,3,2
1533548289347004,0,8,17,39,1,-128,7,3
1533548289349065,-3,-2,-1,-28,5,-117,1,1
